ticker,name,sector,market
5842.T,インテグラル,証券、商品先物取引業,グロース
5843.T,ニッポンインシュア,その他金融業,スタンダード
5844.T,京都フィナンシャルグループ,銀行業,プライム
5845.T,全保連,その他金融業,スタンダード
5851.T,リョービ,非鉄金属,プライム
5852.T,アーレスティ,非鉄金属,プライム
5856.T,エルアイイーエイチ,小売業,スタンダード
5857.T,ＡＲＥホールディングス,非鉄金属,プライム
5858.T,ＳＴＧ,非鉄金属,グロース
5867.T,エスネットワークス,サービス業,グロース
5868.T,ロココ,サービス業,スタンダード
5869.T,早稲田学習研究会,サービス業,スタンダード
5870.T,ナルネットコミュニケーションズ,サービス業,グロース
5871.T,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,サービス業,スタンダード
5884.T,クラダシ,小売業,グロース
5885.T,ジーデップ・アドバンス,卸売業,スタンダード
5888.T,ＤＡＩＷＡ　ＣＹＣＬＥ,小売業,グロース
5889.T,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,小売業,プライム
5891.T,魁力屋,小売業,スタンダード
5892.T,ｙｕｔｏｒｉ,小売業,グロース
5900.T,ダイケン,金属製品,スタンダード
5901.T,東洋製罐グループホールディングス,金属製品,プライム
5902.T,ホッカンホールディングス,金属製品,プライム
5903.T,シンポ,金属製品,スタンダード
5905.T,日本製罐,金属製品,スタンダード
5906.T,エムケー精工,金属製品,スタンダード
5909.T,コロナ,金属製品,スタンダード
5911.T,横河ブリッジホールディングス,金属製品,プライム
5915.T,駒井ハルテック,金属製品,スタンダード
5918.T,瀧上工業,金属製品,スタンダード
5921.T,川岸工業,金属製品,スタンダード
5922.T,那須電機鉄工,金属製品,スタンダード
5923.T,高田機工,金属製品,スタンダード
5928.T,アルメタックス,金属製品,スタンダード
5929.T,三和ホールディングス,金属製品,プライム
5930.T,文化シヤッター,金属製品,プライム
5932.T,三協立山,金属製品,プライム
5933.T,アルインコ,金属製品,プライム
5936.T,東洋シヤッター,金属製品,スタンダード
5938.T,ＬＩＸＩＬ,金属製品,プライム
5939.T,大谷工業,金属製品,スタンダード
5940.T,不二サッシ,金属製品,スタンダード
5941.T,中西製作所,金属製品,スタンダード
5942.T,日本フイルコン,金属製品,スタンダード
5943.T,ノーリツ,金属製品,プライム
5945.T,天龍製鋸,金属製品,スタンダード
5946.T,長府製作所,金属製品,プライム
5947.T,リンナイ,金属製品,プライム
5949.T,ユニプレス,輸送用機器,プライム
5950.T,日本パワーファスニング,金属製品,スタンダード
5951.T,ダイニチ工業,金属製品,スタンダード
5952.T,アマテイ,金属製品,スタンダード
5955.T,ワイズホールディングス,金属製品,スタンダード
5956.T,トーソー,金属製品,スタンダード
5957.T,日東精工,金属製品,プライム
5958.T,三洋工業,金属製品,スタンダード
5959.T,岡部,金属製品,プライム
5962.T,浅香工業,その他製品,スタンダード
5965.T,フジマック,金属製品,スタンダード
5966.T,京都機械工具,金属製品,スタンダード
5967.T,ＴＯＮＥ,金属製品,スタンダード
5969.T,ロブテックス,金属製品,スタンダード
5970.T,ジーテクト,金属製品,プライム
5971.T,共和工業所,金属製品,スタンダード
5973.T,トーアミ,金属製品,スタンダード
5974.T,中国工業,金属製品,スタンダード
5975.T,東プレ,金属製品,プライム
5976.T,高周波熱錬,金属製品,プライム
5981.T,東京製綱,金属製品,プライム
5982.T,マルゼン,金属製品,スタンダード
5983.T,イワブチ,金属製品,スタンダード
5984.T,兼房,金属製品,スタンダード
5985.T,サンコール,金属製品,スタンダード
5986.T,モリテック　スチール,金属製品,スタンダード
5987.T,オーネックス,金属製品,スタンダード
5988.T,パイオラックス,金属製品,プライム
5989.T,エイチワン,金属製品,プライム
5990.T,スーパーツール,金属製品,スタンダード
5991.T,日本発條,金属製品,プライム
5992.T,中央発條,金属製品,スタンダード
5994.T,ファインシンター,金属製品,スタンダード
5997.T,協立エアテック,金属製品,スタンダード
5998.T,アドバネクス,金属製品,スタンダード
6005.T,三浦工業,機械,プライム
6013.T,タクマ,機械,プライム
6016.T,ジャパンエンジンコーポレーション,輸送用機器,スタンダード
6018.T,阪神内燃機工業,輸送用機器,スタンダード
6022.T,赤阪鐵工所,機械,スタンダード
6023.T,ダイハツインフィニアース,輸送用機器,スタンダード
6027.T,弁護士ドットコム,サービス業,プライム
6029.T,アトラグループ,サービス業,スタンダード
6030.T,アドベンチャー,サービス業,グロース
6031.T,ＺＥＴＡ,サービス業,グロース
6033.T,エクストリーム,サービス業,グロース
6034.T,ＭＲＴ,サービス業,グロース
6035.T,アイ・アールジャパンホールディングス,サービス業,プライム
6036.T,ＫｅｅＰｅｒ技研,サービス業,プライム
6037.T,楽待,サービス業,スタンダード
6038.T,イード,サービス業,グロース
6039.T,日本動物高度医療センター,サービス業,グロース
6040.T,日本スキー場開発,サービス業,グロース
6042.T,ニッキ,輸送用機器,スタンダード
6044.T,三機サービス,サービス業,スタンダード
6045.T,レントラックス,サービス業,グロース
6046.T,リンクバル,サービス業,グロース
6047.T,Ｇｕｎｏｓｙ,サービス業,プライム
6049.T,イトクロ,サービス業,グロース
6050.T,イー・ガーディアン,サービス業,プライム
6054.T,リブセンス,サービス業,スタンダード
6055.T,ジャパンマテリアル,サービス業,プライム
6058.T,ベクトル,サービス業,プライム
6059.T,ウチヤマホールディングス,サービス業,スタンダード
6061.T,ユニバーサル園芸社,サービス業,スタンダード
6062.T,チャーム・ケア・コーポレーション,サービス業,プライム
6063.T,日本エマージェンシーアシスタンス,サービス業,スタンダード
6069.T,トレンダーズ,サービス業,グロース
6070.T,キャリアリンク,サービス業,プライム
6071.T,ＩＢＪ,サービス業,プライム
6072.T,地盤ネットホールディングス,サービス業,スタンダード
6073.T,アサンテ,サービス業,プライム
6074.T,ジェイエスエス,サービス業,スタンダード
6078.T,バリューＨＲ,サービス業,プライム
6080.T,Ｍ＆Ａキャピタルパートナーズ,サービス業,プライム
6081.T,アライドアーキテクツ,サービス業,グロース
6082.T,ライドオンエクスプレスホールディングス,サービス業,スタンダード
6083.T,ＥＲＩホールディングス,サービス業,スタンダード
6085.T,アーキテクツ・スタジオ・ジャパン,サービス業,グロース
6086.T,シンメンテホールディングス,サービス業,グロース
6087.T,アビスト,サービス業,スタンダード
6088.T,シグマクシス・ホールディングス,サービス業,プライム
6089.T,ウィルグループ,サービス業,プライム
6090.T,ヒューマン・メタボローム・テクノロジーズ,サービス業,スタンダード
6091.T,ウエスコホールディングス,サービス業,スタンダード
6092.T,エンバイオ・ホールディングス,サービス業,スタンダード
6093.T,エスクロー・エージェント・ジャパン,サービス業,スタンダード
6094.T,フリークアウト・ホールディングス,サービス業,グロース
6096.T,レアジョブ,サービス業,スタンダード
6098.T,リクルートホールディングス,サービス業,プライム
6099.T,エラン,サービス業,プライム
6101.T,ツガミ,機械,プライム
6103.T,オークマ,機械,プライム
6104.T,芝浦機械,機械,プライム
6113.T,アマダ,機械,プライム
6118.T,アイダエンジニアリング,機械,プライム
6125.T,岡本工作機械製作所,機械,スタンダード
6134.T,ＦＵＪＩ,機械,プライム
6135.T,牧野フライス製作所,機械,プライム
6136.T,オーエスジー,機械,プライム
6137.T,小池酸素工業,機械,スタンダード
6138.T,ダイジェット工業,機械,スタンダード
6140.T,旭ダイヤモンド工業,機械,プライム
6141.T,ＤＭＧ森精機,機械,プライム
6143.T,ソディック,機械,プライム
6144.T,西部電機,機械,スタンダード
6145.T,ＮＩＴＴＯＫＵ,機械,スタンダード
6146.T,ディスコ,機械,プライム
6147.T,ヤマザキ,機械,スタンダード
6149.T,小田原エンジニアリング,機械,スタンダード
6150.T,タケダ機械,機械,スタンダード
6151.T,日東工器,機械,プライム
6155.T,高松機械工業,機械,スタンダード
6156.T,エーワン精密,機械,スタンダード
6157.T,日進工具,機械,スタンダード
6158.T,和井田製作所,機械,スタンダード
6159.T,ミクロン精密,機械,スタンダード
6161.T,エスティック,機械,スタンダード
6165.T,パンチ工業,機械,スタンダード
6166.T,中村超硬,機械,グロース
6167.T,冨士ダイス,機械,プライム
6171.T,土木管理総合試験所,サービス業,スタンダード
6173.T,アクアライン,サービス業,グロース
6176.T,ブランジスタ,サービス業,スタンダード
6177.T,ＡｐｐＢａｎｋ,サービス業,グロース
6178.T,日本郵政,サービス業,プライム
6180.T,ＧＭＯメディア,サービス業,グロース
6181.T,タメニー,サービス業,グロース
6182.T,メタリアル,サービス業,グロース
6183.T,ベルシステム２４ホールディングス,サービス業,プライム
6184.T,鎌倉新書,サービス業,プライム
6185.T,ＳＭＮ,サービス業,スタンダード
6186.T,一蔵,サービス業,スタンダード
6189.T,グローバルキッズＣＯＭＰＡＮＹ,サービス業,スタンダード
6190.T,フェニックスバイオ,サービス業,グロース
6191.T,エアトリ,サービス業,プライム
6193.T,バーチャレクス・ホールディングス,サービス業,グロース
6194.T,アトラエ,サービス業,プライム
6195.T,ホープ,サービス業,グロース
6196.T,ストライク,サービス業,プライム
6197.T,ソラスト,サービス業,プライム
6198.T,キャリア,サービス業,グロース
6199.T,セラク,サービス業,スタンダード
6200.T,インソース,サービス業,プライム
6201.T,豊田自動織機,輸送用機器,プライム
6203.T,豊和工業,機械,スタンダード
6208.T,石川製作所,機械,スタンダード
6209.T,リケンＮＰＲ,機械,プライム
6210.T,ＴＯＹＯイノベックス,機械,スタンダード
6217.T,津田駒工業,機械,スタンダード
6218.T,エンシュウ,機械,スタンダード
6222.T,島精機製作所,機械,プライム
6223.T,西部技研,機械,スタンダード
6224.T,ＪＲＣ,機械,グロース
6226.T,守谷輸送機工業,機械,スタンダード
6227.T,ＡＩメカテック,機械,スタンダード
6228.T,ジェイ・イー・ティ,機械,スタンダード
6229.T,オーケーエム,機械,スタンダード
6230.T,ＳＡＮＥＩ,機械,スタンダード
6231.T,木村工機,機械,スタンダード
6232.T,ＡＣＳＬ,機械,グロース
6233.T,ＫＬＡＳＳ,機械,スタンダード
6235.T,オプトラン,機械,プライム
6237.T,イワキポンプ,機械,プライム
6238.T,フリュー,機械,プライム
6239.T,ナガオカ,機械,スタンダード
6240.T,ヤマシンフィルタ,機械,プライム
6245.T,ヒラノテクシード,機械,スタンダード
6246.T,テクノスマート,機械,スタンダード
6247.T,日阪製作所,機械,プライム
6248.T,横田製作所,機械,スタンダード
6249.T,ゲームカードホールディングス,機械,スタンダード
6250.T,やまびこ,機械,プライム
6254.T,野村マイクロ・サイエンス,機械,プライム
6255.T,エヌ・ピー・シー,機械,グロース
6257.T,藤商事,機械,スタンダード
6258.T,平田機工,機械,プライム
6262.T,ＰＥＧＡＳＵＳ,機械,スタンダード
6264.T,マルマエ,機械,プライム
6265.T,コンバム,機械,スタンダード
6266.T,タツモ,機械,プライム
6267.T,ゼネラルパッカー,機械,スタンダード
6268.T,ナブテスコ,機械,プライム
6269.T,三井海洋開発,機械,プライム
6272.T,レオン自動機,機械,プライム
6273.T,ＳＭＣ,機械,プライム
6276.T,シリウスビジョン,電気機器,スタンダード
6277.T,ホソカワミクロン,機械,プライム
6278.T,ユニオンツール,機械,プライム
6279.T,瑞光,機械,プライム
6282.T,オイレス工業,機械,プライム
6284.T,日精エー・エス・ビー機械,機械,プライム
6286.T,靜甲,機械,スタンダード
6287.T,サトー,機械,プライム
6289.T,技研製作所,機械,プライム
6291.T,日本エアーテック,機械,スタンダード
6292.T,カワタ,機械,スタンダード
6293.T,日精樹脂工業,機械,プライム
6294.T,オカダアイヨン,機械,プライム
6298.T,ワイエイシイホールディングス,機械,プライム
6301.T,小松製作所,機械,プライム
6302.T,住友重機械工業,機械,プライム
6305.T,日立建機,機械,プライム
6306.T,日工,機械,プライム
6307.T,サンセイ,機械,スタンダード
6309.T,巴工業,機械,プライム
6310.T,井関農機,機械,プライム
6315.T,ＴＯＷＡ,機械,プライム
6316.T,丸山製作所,機械,スタンダード
6317.T,北川鉄工所,機械,スタンダード
6322.T,タクミナ,機械,スタンダード
6323.T,ローツェ,機械,プライム
6324.T,ハーモニック・ドライブ・システムズ,機械,スタンダード
6325.T,タカキタ,機械,スタンダード
6326.T,クボタ,機械,プライム
6327.T,北川精機,機械,スタンダード
6328.T,荏原実業,機械,プライム
6330.T,東洋エンジニアリング,建設業,プライム
6331.T,三菱化工機,機械,プライム
6332.T,月島ホールディングス,機械,プライム
6333.T,帝国電機製作所,機械,プライム
6334.T,明治機械,機械,スタンダード
6335.T,東京機械製作所,機械,スタンダード
6336.T,石井表記,機械,スタンダード
6337.T,テセック,機械,スタンダード
6338.T,タカトリ,機械,スタンダード
6339.T,新東工業,機械,プライム
6340.T,澁谷工業,機械,プライム
6342.T,太平製作所,機械,スタンダード
6343.T,フリージア・マクロス,機械,スタンダード
6345.T,アイチ　コーポレーション,機械,プライム
6346.T,キクカワエンタープライズ,機械,スタンダード
6347.T,プラコー,機械,スタンダード
6349.T,小森コーポレーション,機械,プライム
6351.T,鶴見製作所,機械,プライム
6356.T,日本ギア工業,機械,スタンダード
6357.T,三精テクノロジーズ,機械,スタンダード
6358.T,酒井重工業,機械,プライム
6360.T,東京自働機械製作所,機械,スタンダード
6361.T,荏原製作所,機械,プライム
6363.T,酉島製作所,機械,プライム
6364.T,ＡＩＲＭＡＮ,機械,プライム
6365.T,電業社機械製作所,機械,スタンダード
6366.T,千代田化工建設,建設業,スタンダード
6367.T,ダイキン工業,機械,プライム
6368.T,オルガノ,機械,プライム
6369.T,トーヨーカネツ,機械,プライム
6370.T,栗田工業,機械,プライム
6371.T,椿本チエイン,機械,プライム
6376.T,日機装,精密機器,プライム
6378.T,木村化工機,機械,スタンダード
6379.T,レイズネクスト,建設業,プライム
6380.T,オリエンタルチエン工業,機械,スタンダード
6381.T,アネスト岩田,機械,プライム
6382.T,トリニティ工業,機械,スタンダード
6383.T,ダイフク,機械,プライム
6384.T,昭和真空,機械,スタンダード
6387.T,サムコ,機械,プライム
6390.T,加藤製作所,機械,プライム
6391.T,加地テック,機械,スタンダード
6392.T,ヤマダコーポレーション,機械,スタンダード
6393.T,油研工業,機械,スタンダード
6395.T,タダノ,機械,プライム
6396.T,宇野澤組鐵工所,機械,スタンダード
6400.T,不二精機,機械,スタンダード
6402.T,兼松エンジニアリング,機械,スタンダード
6403.T,水道機工,機械,スタンダード
6405.T,鈴茂器工,機械,スタンダード
6406.T,フジテック,機械,プライム
6407.T,ＣＫＤ,機械,プライム
6408.T,小倉クラッチ,機械,スタンダード
6412.T,平和,機械,プライム
6413.T,理想科学工業,機械,プライム
6417.T,ＳＡＮＫＹＯ,機械,プライム
6418.T,日本金銭機械,機械,プライム
6419.T,マースグループホールディングス,機械,プライム
6420.T,ガリレイ,機械,プライム
6424.T,高見沢サイバネティックス,機械,スタンダード
6425.T,ユニバーサルエンターテインメント,機械,スタンダード
6428.T,オーイズミ,機械,スタンダード
6430.T,ダイコク電機,機械,プライム
6432.T,竹内製作所,機械,プライム
6433.T,ヒーハイスト,機械,スタンダード
6436.T,アマノ,機械,プライム
6440.T,ＪＵＫＩ,機械,プライム
6444.T,サンデン,機械,スタンダード
6445.T,ジャノメ,機械,プライム
6448.T,ブラザー工業,電気機器,プライム
6454.T,マックス,機械,プライム
6455.T,モリタホールディングス,輸送用機器,プライム
6457.T,グローリー,機械,プライム
6458.T,新晃工業,機械,プライム
6459.T,大和冷機工業,機械,プライム
6460.T,セガサミーホールディングス,機械,プライム
6463.T,ＴＰＲ,機械,プライム
6464.T,ツバキ・ナカシマ,機械,プライム
6465.T,ホシザキ,機械,プライム
6466.T,ＴＶＥ,機械,スタンダード
6467.T,ニチダイ,機械,スタンダード
6469.T,放電精密加工研究所,機械,スタンダード
6470.T,大豊工業,機械,スタンダード
6471.T,日本精工,機械,プライム
6472.T,ＮＴＮ,機械,プライム
6473.T,ジェイテクト,機械,プライム
6474.T,不二越,機械,プライム
6479.T,ミネベアミツミ,電気機器,プライム
6480.T,日本トムソン,機械,プライム
6481.T,ＴＨＫ,機械,プライム
6482.T,ＹＵＳＨＩＮ,機械,スタンダード
6484.T,ＫＶＫ,機械,スタンダード
6485.T,前澤給装工業,機械,スタンダード
6486.T,イーグル工業,機械,プライム
6488.T,ヨシタケ,機械,スタンダード
6489.T,前澤工業,機械,スタンダード
6490.T,ＰＩＬＬＡＲ,機械,プライム
6492.T,岡野バルブ製造,機械,スタンダード
6493.T,ＮＩＴＴＡＮ,輸送用機器,スタンダード
6494.T,ＮＦＫホールディングス,機械,スタンダード
6495.T,宮入バルブ製作所,機械,スタンダード
6496.T,中北製作所,機械,スタンダード
6497.T,ハマイ,機械,スタンダード
6498.T,キッツ,機械,プライム
6501.T,日立製作所,電気機器,プライム
6503.T,三菱電機,電気機器,プライム
6504.T,富士電機,電気機器,プライム
6505.T,東洋電機製造,電気機器,スタンダード
6506.T,安川電機,電気機器,プライム
6507.T,シンフォニアテクノロジー,電気機器,プライム
6508.T,明電舎,電気機器,プライム
6513.T,オリジン,電気機器,スタンダード
6516.T,山洋電気,電気機器,プライム
6517.T,デンヨー,電気機器,プライム
6518.T,三相電機,電気機器,スタンダード
6521.T,オキサイド,電気機器,グロース
6522.T,アスタリスク,電気機器,グロース
6523.T,ＰＨＣホールディングス,電気機器,プライム
6524.T,湖北工業,電気機器,スタンダード
6525.T,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム
6526.T,ソシオネクスト,電気機器,プライム
6532.T,ベイカレント,サービス業,プライム
6533.T,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,サービス業,プライム
6535.T,アイモバイル,サービス業,プライム
6537.T,ＷＡＳＨハウス,サービス業,グロース
6538.T,ディスラプターズ,サービス業,スタンダード
6539.T,ＭＳ－Ｊａｐａｎ,サービス業,プライム
6540.T,船場,サービス業,スタンダード
6543.T,日宣,サービス業,スタンダード
6544.T,ジャパンエレベーターサービスホールディングス,サービス業,プライム
6545.T,インターネットインフィニティー,サービス業,グロース
6546.T,フルテック,サービス業,スタンダード
6547.T,グリーンズ,サービス業,スタンダード
6548.T,旅工房,サービス業,グロース
6549.T,ディーエムソリューションズ,サービス業,スタンダード
6551.T,ツナググループ・ホールディングス,サービス業,スタンダード
6552.T,ＧａｍｅＷｉｔｈ,サービス業,スタンダード
6554.T,エスユーエス,サービス業,グロース
6555.T,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,サービス業,スタンダード
6557.T,ＡＩＡＩグループ,サービス業,グロース
6558.T,クックビズ,サービス業,グロース
6560.T,エル・ティー・エス,サービス業,プライム
6561.T,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,サービス業,グロース
6562.T,ジーニー,サービス業,グロース
6563.T,みらいワークス,サービス業,グロース
6564.T,ミダックホールディングス,サービス業,プライム
6565.T,ＡＢホテル,サービス業,スタンダード
6566.T,要興業,サービス業,スタンダード
6568.T,神戸天然物化学,サービス業,グロース
6570.T,共和コーポレーション,サービス業,スタンダード
6571.T,キュービーネットホールディングス,サービス業,プライム
6572.T,オープングループ,サービス業,プライム
6573.T,ＣＲＡＶＩＡ,サービス業,グロース
6574.T,コンヴァノ,サービス業,グロース
6577.T,ベストワンドットコム,サービス業,グロース
6578.T,コレックホールディングス,サービス業,スタンダード
6579.T,ログリー,サービス業,グロース
6580.T,ライトアップ,サービス業,グロース
6584.T,三櫻工業,輸送用機器,プライム
6586.T,マキタ,機械,プライム
6588.T,東芝テック,電気機器,プライム
6590.T,芝浦メカトロニクス,電気機器,プライム
6592.T,マブチモーター,電気機器,プライム
6594.T,ニデック,電気機器,プライム
6597.T,ＨＰＣシステムズ,電気機器,グロース
6599.T,エブレン,電気機器,スタンダード
6612.T,バルミューダ,電気機器,グロース
6613.T,ＱＤレーザ,電気機器,グロース
6614.T,シキノハイテック,電気機器,スタンダード
6615.T,ユー・エム・シー・エレクトロニクス,電気機器,プライム
6616.T,トレックス・セミコンダクター,電気機器,プライム
6617.T,東光高岳,電気機器,プライム
6619.T,ダブル・スコープ,電気機器,プライム
6620.T,宮越ホールディングス,不動産業,プライム
6622.T,ダイヘン,電気機器,プライム
6625.T,ＪＡＬＣＯホールディングス,不動産業,スタンダード
6626.T,ＳＥＭＩＴＥＣ,電気機器,スタンダード
6627.T,テラプローブ,電気機器,スタンダード
6629.T,テクノホライゾン,電気機器,スタンダード
6630.T,ヤーマン,電気機器,プライム
6632.T,ＪＶＣケンウッド,電気機器,プライム
6633.T,ＣＧＳホールディングス,電気機器,スタンダード
6634.T,ネクスグループ,電気機器,スタンダード
6635.T,大日光・エンジニアリング,電気機器,スタンダード
6637.T,寺崎電気産業,電気機器,スタンダード
6638.T,ミマキエンジニアリング,電気機器,プライム
6643.T,戸上電機製作所,電気機器,スタンダード
6644.T,大崎電気工業,電気機器,プライム
6645.T,オムロン,電気機器,プライム
6647.T,森尾電機,電気機器,スタンダード
6648.T,かわでん,電気機器,スタンダード
6651.T,日東工業,電気機器,プライム
6652.T,ＩＤＥＣ,電気機器,プライム
6653.T,正興電機製作所,電気機器,プライム
6654.T,不二電機工業,電気機器,スタンダード
6656.T,インスペック,電気機器,スタンダード
6658.T,シライ電子工業,電気機器,スタンダード
6659.T,メディアリンクス,電気機器,スタンダード
6662.T,ユビテック,電気機器,スタンダード
6663.T,太洋テクノレックス,電気機器,スタンダード
6664.T,オプトエレクトロニクス,電気機器,スタンダード
6666.T,リバーエレテック,電気機器,スタンダード
6668.T,アドテック　プラズマ　テクノロジー,電気機器,スタンダード
6670.T,ＭＣＪ,電気機器,スタンダード
6674.T,ジーエス・ユアサ　コーポレーション,電気機器,プライム
6675.T,サクサ,電気機器,スタンダード
6676.T,ＢＵＦＦＡＬＯ,電気機器,スタンダード
6677.T,エスケーエレクトロニクス,電気機器,スタンダード
6678.T,テクノメディカ,電気機器,スタンダード
6694.T,ズーム,電気機器,スタンダード
6696.T,トラース・オン・プロダクト,電気機器,グロース
6699.T,ダイヤモンドエレクトリックホールディングス,電気機器,プライム
6701.T,日本電気,電気機器,プライム
6702.T,富士通,電気機器,プライム
6703.T,沖電気工業,電気機器,プライム
6706.T,電気興業,電気機器,プライム
6707.T,サンケン電気,電気機器,プライム
6718.T,アイホン,電気機器,プライム
6721.T,ウインテスト,電気機器,スタンダード
6723.T,ルネサスエレクトロニクス,電気機器,プライム
6724.T,セイコーエプソン,電気機器,プライム
6727.T,ワコム,電気機器,プライム
6728.T,アルバック,電気機器,プライム
6730.T,アクセル,電気機器,スタンダード
6731.T,ピクセラ,電気機器,スタンダード
6734.T,ニューテック,電気機器,スタンダード
6736.T,サン電子,電気機器,スタンダード
6737.T,ＥＩＺＯ,電気機器,プライム
6740.T,ジャパンディスプレイ,電気機器,プライム
6741.T,日本信号,電気機器,プライム
6742.T,京三製作所,電気機器,プライム
6743.T,大同信号,電気機器,スタンダード
6744.T,能美防災,電気機器,プライム
6745.T,ホーチキ,電気機器,プライム
6748.T,星和電機,電気機器,スタンダード
6750.T,エレコム,電気機器,プライム
6752.T,パナソニック　ホールディングス,電気機器,プライム
6753.T,シャープ,電気機器,プライム
6754.T,アンリツ,電気機器,プライム
6757.T,ＯＳＧコーポレーション,電気機器,スタンダード
6758.T,ソニーグループ,電気機器,プライム
6762.T,ＴＤＫ,電気機器,プライム
6763.T,帝国通信工業,電気機器,プライム
6768.T,タムラ製作所,電気機器,プライム
6769.T,ザインエレクトロニクス,電気機器,スタンダード
6770.T,アルプスアルパイン,電気機器,プライム
6771.T,池上通信機,電気機器,スタンダード
6772.T,東京コスモス電機,電気機器,スタンダード
6775.T,ＴＢグループ,電気機器,スタンダード
6776.T,天昇電気工業,化学,スタンダード
6777.T,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,電気機器,スタンダード
6778.T,アルチザネットワークス,電気機器,スタンダード
6779.T,日本電波工業,電気機器,プライム
6785.T,鈴木,電気機器,プライム
6786.T,ＲＶＨ,サービス業,スタンダード
6787.T,メイコー,電気機器,プライム
6788.T,日本トリム,電気機器,プライム
6794.T,フォスター電機,電気機器,プライム
6797.T,名古屋電機工業,電気機器,スタンダード
6798.T,ＳＭＫ,電気機器,プライム
6800.T,ヨコオ,電気機器,プライム
6803.T,ティアック,電気機器,スタンダード
6804.T,ホシデン,電気機器,プライム
6806.T,ヒロセ電機,電気機器,プライム
6807.T,日本航空電子工業,電気機器,プライム
6809.T,ＴＯＡ,電気機器,プライム
6810.T,マクセル,電気機器,プライム
6814.T,古野電気,電気機器,プライム
6817.T,スミダコーポレーション,電気機器,プライム
6819.T,伊豆シャボテンリゾート,サービス業,スタンダード
6820.T,アイコム,電気機器,プライム
6822.T,大井電気,電気機器,スタンダード
6823.T,リオン,電気機器,プライム
6824.T,新コスモス電機,電気機器,スタンダード
6832.T,アオイ電子,電気機器,スタンダード
6834.T,精工技研,電気機器,スタンダード
6835.T,アライドテレシスホールディングス,電気機器,スタンダード
6836.T,ぷらっとホーム,電気機器,スタンダード
6837.T,京写,電気機器,スタンダード
6838.T,多摩川ホールディングス,電気機器,スタンダード
6840.T,ＡＫＩＢＡホールディングス,電気機器,スタンダード
6841.T,横河電機,電気機器,プライム
6844.T,新電元工業,電気機器,プライム
6845.T,アズビル,電気機器,プライム
6848.T,東亜ディーケーケー,電気機器,スタンダード
6849.T,日本光電工業,電気機器,プライム
6850.T,チノー,電気機器,プライム
6853.T,共和電業,電気機器,スタンダード
6855.T,日本電子材料,電気機器,スタンダード
6856.T,堀場製作所,電気機器,プライム
6857.T,アドバンテスト,電気機器,プライム
6858.T,小野測器,電気機器,スタンダード
6859.T,エスペック,電気機器,プライム
6861.T,キーエンス,電気機器,プライム
6862.T,ミナトホールディングス,電気機器,スタンダード
6863.T,ニレコ,電気機器,スタンダード
6864.T,エヌエフホールディングス,電気機器,スタンダード
6866.T,日置電機,電気機器,プライム
6867.T,リーダー電子,電気機器,スタンダード
6869.T,シスメックス,電気機器,プライム
6870.T,日本フェンオール,電気機器,スタンダード
6871.T,日本マイクロニクス,電気機器,プライム
6874.T,協立電機,電気機器,スタンダード
6875.T,メガチップス,電気機器,プライム
6877.T,ＯＢＡＲＡ　ＧＲＯＵＰ,電気機器,スタンダード
6882.T,三社電機製作所,電気機器,スタンダード
6888.T,アクモス,情報・通信業,スタンダード
6890.T,フェローテック,電気機器,スタンダード
6894.T,パルステック工業,電気機器,スタンダード
6897.T,ツインバード,電気機器,スタンダード
6898.T,トミタ電機,電気機器,スタンダード
6899.T,ＡＳＴＩ,電気機器,スタンダード
6901.T,澤藤電機,電気機器,スタンダード
6902.T,デンソー,輸送用機器,プライム
6904.T,原田工業,電気機器,スタンダード
6905.T,コーセル,電気機器,プライム
6907.T,ジオマテック,電気機器,スタンダード
6908.T,イリソ電子工業,電気機器,プライム
6912.T,菊水ホールディングス,電気機器,スタンダード
6914.T,オプテックスグループ,電気機器,プライム
6915.T,千代田インテグレ,電気機器,スタンダード
6918.T,アバールデータ,電気機器,スタンダード
6919.T,ケル,電気機器,スタンダード
6920.T,レーザーテック,電気機器,プライム
6923.T,スタンレー電気,電気機器,プライム
6925.T,ウシオ電機,電気機器,プライム
6926.T,岡谷電機産業,電気機器,スタンダード
6927.T,ヘリオス　テクノ　ホールディング,電気機器,スタンダード
6928.T,エノモト,電気機器,スタンダード
6929.T,日本セラミック,電気機器,プライム
6932.T,遠藤照明,電気機器,スタンダード
6941.T,山一電機,電気機器,プライム
6942.T,ソフィアホールディングス,情報・通信業,スタンダード
6943.T,ＮＫＫスイッチズ,電気機器,スタンダード
6946.T,日本アビオニクス,電気機器,スタンダード
6947.T,図研,電気機器,プライム
6951.T,日本電子,電気機器,プライム
6952.T,カシオ計算機,電気機器,プライム
6954.T,ファナック,電気機器,プライム
6955.T,ＦＤＫ,電気機器,スタンダード
6958.T,日本シイエムケイ,電気機器,プライム
6960.T,フクダ電子,電気機器,スタンダード
6961.T,エンプラス,電気機器,プライム
